running,-1.4608182,-10.274182,-0.05802595,1.5402967,0.32543847,-0.9960158
running,-0.17587246,-12.317055,0.7298109,-0.3662137,0.28344148,2.5328
running,34.00919,19.644476,17.480766,-5.127908,0.9130908,3.474907
running,6.3457656,12.259626,4.74078,-1.7742581,1.1931726,-0.9315695
running,-0.9595219,4.2598224,2.8241289,1.5997033,-1.9136881,0.11927144
running,1.7407784,10.4566345,14.453845,1.1032226,4.287205,-0.16126843
running,4.1234317,-6.5078793,18.672989,1.7713565,6.808857,2.9503264
running,9.181859,3.3804603,7.023533,2.8098273,1.1979067,3.399618
running,4.031906,0.65324056,8.563912,-1.9434677,2.0518963,2.498897
running,1.3453646,4.7078786,11.71526,1.086882,2.1368067,2.0906863
running,-3.9481573,3.1160533,4.590032,0.39538252,6.55153,1.9637791
running,-6.8895345,-4.345964,6.401997,-2.5601363,2.9692633,1.6513215
running,-14.478372,-5.7206407,15.018551,-3.694513,6.266103,3.6152532
running,-11.824133,2.0380867,10.179666,-4.933806,3.7400224,2.840676
running,-11.485549,1.7796619,14.042279,-3.7249036,0.2780964,2.7948613
running,-3.0299118,3.8668015,14.285749,0.8185594,-1.994475,1.7224873
running,-7.007381,1.9076779,11.722438,2.6975808,-0.9024007,2.8475482
running,-1.9680966,2.5238297,3.187838,3.7756054,-0.34437528,0.6270532
running,-5.836693,-3.611966,-0.26919255,1.3632985,0.6427829,-0.95615685
running,-7.4422765,-3.9302113,-0.06281159,-1.0204504,0.006414085,-2.5961773
running,-20.825335,17.388641,13.611571,-3.1057916,2.770121,-2.3493876
running,-4.8323054,15.427126,5.8241305,-2.0384574,0.9126327,1.4712689
running,4.199404,8.337193,4.601398,-0.660498,-0.6844745,1.6953038
running,-7.2089763,12.698112,9.39482,2.1526892,-2.350915,2.8883235
running,-13.125231,7.7497544,9.032308,4.15648,-0.40790528,3.158937
running,-4.3722854,-1.8335004,0.9936196,2.4161248,-1.0393872,0.038179077
running,-1.2526426,-6.109474,-0.9403793,-0.32528573,-0.7165449,-1.333977
running,-9.943375,2.6470602,-2.3371894,-0.7273878,-2.689487,-4.4135013
running,-26.54777,17.475382,-0.046061836,1.1473577,-0.11178834,-3.9930735
running,-3.9595232,12.751352,-2.0111675,-0.48334712,0.45555276,0.09392053
running,1.1940185,10.606785,1.0193424,-0.66248333,-0.29458976,2.0115793
running,-5.244469,14.22234,14.304892,1.3164146,-2.864958,2.3289237
running,-19.585852,6.0281186,11.755938,4.3996043,-2.976288,2.5940392
running,-4.049254,-5.9437714,0.90508515,1.0525209,-1.8800905,1.4127786
running,-1.2227324,-10.434502,-3.9397824,1.1705705,-0.45265114,-1.3927728
running,-19.36332,4.362714,-0.95653087,-2.2030854,-0.926988,-6.0490932
running,-21.137,12.699906,5.449055,1.1720977,0.59712076,-2.6467264
running,-4.173681,17.733208,2.0931215,-1.4257594,-0.25244007,-0.057421334
running,-1.2436695,8.571689,5.3515477,2.4900393,-1.0919216,2.5835018
running,-28.953753,17.157734,29.959335,2.2919664,-2.1352794,2.5448647
running,-8.386844,-3.1256247,4.6007996,3.8849502,-3.7297904,1.0300715
running,-2.0715861,-6.0915284,-0.21714866,1.7634152,-0.5758932,0.31322116
running,-2.7242286,-7.2011995,-7.5678997,1.4344643,-1.8402315,-1.9851593
running,-24.181267,11.37189,12.878172,-6.342461,2.5557075,-2.7139215
running,-6.302097,14.672191,3.3254254,2.549446,0.4213443,-1.8277088
running,0.32362926,12.208779,2.929413,-1.0684034,-0.46120325,1.6470454
running,-13.651651,7.2436724,6.806384,2.9604056,-2.898861,0.7817548
running,-20.578276,4.698307,13.493127,1.8440495,-2.7371345,2.5537221
running,-1.1617154,-1.7383857,-0.41994038,3.4636059,0.117744274,0.8384125
running,-1.4338989,-7.620542,-1.8933209,-0.6247624,-0.54428095,-1.5267049
running,-15.813566,-0.08255238,-2.9048867,-0.21762075,-1.5015068,-4.413807
running,-20.16312,10.597214,8.558528,-1.8738291,1.1021537,-0.1611157
running,-4.5062833,10.10489,0.1692922,0.08200866,0.27107146,0.3306308
running,-1.4273187,8.666205,0.97806627,-0.9224065,-1.1748465,2.264783
running,-8.711669,13.660027,6.544968,-0.79809546,-3.1994066,3.216511
running,-19.258633,8.895916,10.77847,2.548377,-3.3922875,4.2236753
running,-2.8935208,-7.4793653,1.099502,2.652377,-1.9509509,0.50411654
running,2.2606192,-9.851849,-4.3148575,0.8164214,-2.699719,-3.067918
running,-4.938786,2.9623144,-8.444869,3.144887,-2.1482604,-5.88813
running,-22.908884,-9.372686,0.31585258,0.41493022,-0.59757894,-5.422956
running,-31.999218,0.7615158,6.873383,-0.060322944,-0.38637227,-5.320789
running,-11.9718895,10.05165,2.0057836,0.6815729,0.61941737,0.09514226
running,-13.071392,7.553543,9.59163,4.3617306,0.75732017,3.1366403
running,-16.793428,-2.9605198,26.763721,2.73576,-2.9297097,3.2943962
running,-28.299314,-1.6372889,17.524435,5.33209,-3.591124,3.2281175
running,-5.3700924,-9.5964155,1.6265212,4.212832,-2.2162192,4.624708
running,-4.7491546,-9.131609,-0.18664017,0.89843005,-1.36788,-2.7136161
running,-6.695118,-11.42513,-4.6498528,2.2360723,-1.0699304,-6.2071543
running,-33.525238,-2.7649066,-0.16331014,-3.5870006,0.52488595,-5.223509
running,-11.880364,14.736198,7.685746,-0.6939429,-1.1930199,0.5271767
running,-8.816954,9.282357,2.018944,1.3012956,-0.16523905,2.8831313
running,-9.903295,4.3334017,5.337191,0.8575021,-1.9737056,4.0472875
running,-16.674982,0.8967103,9.774082,4.542852,-2.0389154,2.8244882
running,-4.302893,-6.042475,2.1762722,1.648878,1.0832168,1.1554517
running,-0.4127619,-15.159728,-5.989235,-0.3538437,-0.8436049,-1.956296
running,-27.570702,3.94397,-0.3481557,-5.4846535,1.5415184,-3.970166
running,-16.34597,9.861421,4.1629133,-1.4300356,1.9451476,1.7730364
running,-0.82731843,5.4687963,1.0857433,-1.9567541,0.8691085,1.2793045
running,0.42951167,4.1144586,1.3549358,-2.424066,-1.4085026,0.84207773
running,-24.285954,23.261227,21.215961,1.086882,-1.142318,0.9615019
running,-11.566905,3.6311083,2.0321047,2.5269969,-0.9624182,3.2070425
running,-0.7902297,-6.40439,-3.566502,2.543643,1.0789407,2.2876904
running,1.5810575,-7.372287,-5.937191,-4.12105,1.3811663,-1.6975945
running,-17.04886,23.519651,16.67259,-4.877759,2.1019874,-0.8727737
running,1.5930216,6.134001,4.9381876,1.8782579,3.1152601,-1.212262
running,-0.93559366,6.6652074,1.634896,-1.379181,0.33673948,0.7834347
running,-5.3018966,12.257833,4.9178486,-0.8888089,-2.951548,2.2406538
running,-15.212968,15.64248,13.631312,0.13988814,-3.546531,3.7505598
running,-0.34337005,-0.9720842,-2.0488544,2.2960896,-1.9941696,0.6020077
running,-2.7798617,-4.3633122,-4.9250274,2.7895162,1.5519031,-1.1728612
running,-9.37149,-1.9334008,-3.0592237,-2.486527,2.616794,-2.5265386
running,-15.80938,19.615164,13.711472,-3.7033706,3.9116757,-1.7605137
running,-2.1098714,10.216156,5.838487,-1.3665055,3.6152532,-0.73929965
running,1.628914,6.6885376,3.737589,-1.6888897,0.12293663,2.0161607
running,-8.459825,13.204792,6.5461645,0.20525073,-2.2789855,1.8678732
running,-11.24507,13.445271,16.484156,-1.7230982,-5.9837303,2.4845417
running,-6.3361945,0.014955142,-2.11705,5.3620224,-1.2559389,-0.5187773
running,-5.4000025,-4.853841,-3.559922,1.8096883,1.4117095,-1.7789923
running,-7.5900335,-2.0315065,-3.1166515,-3.932445,2.9126055,-2.4275784
running,-17.050058,23.824738,13.520644,-0.7466301,1.8402315,-1.7545577
running,1.5230316,11.581262,2.3515465,-1.915368,0.8512407,-0.21105394
running,1.9561325,6.96431,2.7948167,-1.9335412,-0.23518312,2.1244366
running,-10.993824,23.71347,16.921444,0.9839512,-1.6780468,2.2834144
running,-12.008381,8.82114,10.213165,1.1374311,-5.6934166,2.3064744
running,-12.032309,-9.713065,-2.669792,1.8167132,-2.732553,0.37186423
running,-3.8033917,-9.138189,-7.966903,-0.58123827,1.3912456,-3.9460368
running,-22.411177,30.039495,19.80659,-4.0303364,2.6303856,-2.3393085
running,-0.9421739,14.334803,8.453244,-2.383749,-0.52183163,2.6461155
running,0.86201435,1.4147564,-0.35832518,-2.600606,-0.4908302,2.221106
running,-31.965717,28.121649,11.960524,0.17577648,1.9642372,1.6319265
running,-1.2293127,2.620739,3.839284,-1.0638218,0.43676865,2.541963
running,2.620739,0.9020941,5.3682976,-0.9088148,-2.5085182,2.8707612
running,-2.6045876,11.424532,7.687541,2.0146337,-0.2751948,2.605493
running,-2.4855444,8.486744,6.88774,-0.8772025,-0.8772025,2.0378466
running,-1.4195421,10.24846,10.20479,0.88224214,-1.187522,1.7886134
running,6.9936223,12.072389,9.533006,2.351373,-1.4459181,-0.034972034
running,5.6039906,-6.047261,1.6701902,2.1868975,-1.732872,1.870622
running,10.046266,-11.210972,-4.8191447,0.5581781,1.0235047,3.738648
running,21.41337,1.43689,3.9696927,-2.9176452,-1.5317446,3.9793289
running,13.730017,12.782458,4.9028935,0.09560041,-0.9224065,1.1940888
running,7.4309106,17.493927,-2.9479575,3.0857859,-1.6829338,-2.7853928
running,20.497517,9.199805,5.209175,-0.36071593,0.6036876,-5.7619863
running,23.202005,1.0426725,6.099903,1.461495,-0.9285152,-5.787643
running,3.830909,-15.022738,0.50069815,0.43692136,1.7907515,0.16142114
running,7.3663044,-12.696916,-5.682954,0.6096435,0.536187,3.6259434
running,21.917658,-1.6863418,-2.306681,-2.1277964,-1.112691,4.970763
running,20.442482,16.010975,5.3473606,-1.0534371,-0.6592763,1.2185235
running,8.050054,15.566507,3.5090744,-2.6390905,0.9204212,-1.3672692
running,12.513266,12.125628,-0.32303107,-0.5885687,1.1111639,-4.442823
running,27.938597,7.893324,0.7286145,-0.01450805,0.19730948,-5.413488
running,9.491729,-6.270392,0.19381863,0.89919364,0.51068336,-2.0964894
running,-1.6953149,-14.556737,-7.0761747,0.81138176,0.57436603,1.3625349
running,12.406187,-10.250254,-4.6767716,-1.774869,-1.3051136,3.8915172
running,41.934216,9.437891,8.4347,-2.3661866,-2.2676845,5.6424093
running,15.690336,13.429717,5.8636117,-3.5511124,-1.6670512,1.6632334
running,4.451248,13.430315,5.5052867,-2.7229319,1.5025758,-0.3707952
running,9.750752,11.045868,-3.2614172,-2.1329887,2.4234552,-2.9394836
running,27.588646,8.913862,1.995614,-2.6251934,2.1135938,-4.5984406
running,6.5694947,-3.3601213,-1.0037891,0.56413406,-0.5661194,-3.3672419
running,0.5605187,-10.0014,-1.4781662,0.5225952,-1.6620116,0.95264435
running,12.554543,-4.5834517,-5.3796635,-0.35903606,-1.6757561,1.8362609
running,29.962925,12.940983,2.8546374,-3.4588718,-2.5567765,2.452013
running,7.819146,10.699507,6.801,-1.3054191,-1.0152581,1.0644327
running,2.1062822,15.428322,1.015155,-2.1913264,0.8364272,-0.5833763
running,12.089138,11.291132,0.74177504,-0.5884159,0.5873469,-3.1458032
running,21.034107,7.038488,1.4877375,-0.48731774,-0.001985312,-4.0508003
running,1.9531415,-2.143969,0.03589234,0.42470407,-0.059101213,-1.056186
running,3.7393837,-9.920643,-3.6550367,1.4179709,0.7666359,2.1056526
running,10.776675,-8.779266,-3.6233318,0.08277224,-1.5430456,2.1248949
running,25.180868,8.768498,7.3118677,-3.2036827,0.06963864,3.2184963
running,10.748559,13.560724,5.319245,-1.3750577,-0.5222898,0.41691554
running,1.3573287,12.946965,6.547361,-2.8738155,1.725847,-2.0250182
running,15.068801,8.892925,5.3072805,0.9505063,0.33276883,-2.8009698
running,24.465416,2.4921248,7.756335,0.5477934,1.0887146,-3.5702019
running,2.2588246,-7.7270226,-0.7435696,2.3765712,0.04046982,-1.4353806
running,-2.1421745,-9.741181,-1.3710874,-0.15470162,-0.9611965,0.8753699
running,10.320244,-6.4959154,-4.1234317,0.69989884,-2.993087,3.5897496
running,25.308287,9.900304,4.447061,-1.2189816,-0.9211848,2.8996246
running,5.7009,14.08894,2.9252257,-0.71929383,0.29932398,1.0051788
running,0.49950173,15.715461,8.118249,-2.1094704,1.0722213,-1.4976889
running,25.813173,2.9353952,7.3399835,3.7969856,-0.068264194,-1.2913691
running,19.119251,-1.7066808,-0.5940182,2.176513,-0.84772825,-3.9234347
running,2.0512471,-7.04447,5.761917,3.8033998,-0.7742717,-1.960572
running,7.1342006,-6.213562,9.706485,2.192548,3.535688,3.6340373
running,13.69532,3.6263227,12.681362,0.7715228,3.0440943,0.54611355
running,12.9134655,-9.8015995,10.377672,4.686711,6.2031837,1.3571899
running,13.54218,-15.6568365,15.915261,5.5261927,6.552904,3.329521
running,6.213562,-9.38824,14.644672,2.078469,5.0347514,5.082704
running,4.720441,2.5645077,10.606785,-0.048716504,4.058894,2.8151724
running,-5.377869,-0.76630145,4.453043,-1.346347,-1.2116512,3.1661146
running,1.4380864,-2.199004,11.653645,0.74372846,-2.2240076,1.2846496
running,-4.7539406,6.8225355,18.947567,0.23014349,1.4726434,0.56001073
running,-3.6000016,-5.6279187,5.7631135,1.2896893,0.19868392,0.41447207
running,-7.2041907,-7.274779,-0.66999036,2.1928535,6.5530567,1.0164797
running,-10.862817,-2.8342984,0.23868406,2.1051943,5.251456,-2.843883
running,-27.2375,6.2237315,10.966306,-3.3432655,-0.46822822,-5.7413697
running,-9.016156,9.094521,9.010174,-1.8229746,-0.87766063,-0.892016
running,-3.4366915,10.895718,4.2975097,0.89644474,-0.42439863,2.976288
running,-5.3306108,3.6245282,4.825725,0.84803367,-1.861001,3.0502028
running,-23.49991,8.547162,14.07219,2.1410828,-2.362674,1.446987
running,-10.356734,-1.7934206,1.5978073,2.4807239,-1.1485794,0.85918194
running,-1.6588243,-10.547563,-4.080959,3.0106494,1.895973,1.1817188
running,-6.6000032,-9.142975,-1.8855443,-2.44621,2.345417,-2.4572055
running,-25.738398,2.7948167,16.825132,-6.3589544,1.8771889,-3.5966218
running,-10.869995,8.613564,5.6416774,-1.497078,0.92927873,-0.53130007
running,-1.4350954,8.824132,1.2161521,-2.4013114,-0.905455,0.7518224
running,-6.2997036,9.454042,4.2311087,-0.12156218,-2.69865,1.8067867
running,-30.494131,-2.4681966,8.883354,2.0399845,-0.95249164,3.6302195
running,-7.819146,-6.425327,-1.1204392,1.6852245,0.3239113,2.1873558
running,9.122038,-11.499906,-7.7126656,-1.2599095,1.0134255,0.8516989
running,-5.142774,-4.703093,-6.425327,-2.7467556,4.6798387,-3.7436876
running,-36.38526,-1.1443675,13.926826,-3.0650163,1.8868101,-1.133155
running,-6.984649,5.449055,4.0348973,-2.7049112,0.066737026,-1.1136073
running,-5.8103714,9.952946,1.6444674,-2.909704,-1.5867225,-0.75961095
running,-13.796417,7.048059,6.683752,-1.180497,-2.0925188,2.615725
running,-28.575089,-0.023330022,7.225128,0.7982482,-2.489276,3.09052
running,-2.9712875,-3.2422748,-2.3228326,2.3780985,-0.35796702,1.7093537
running,5.163711,-9.80818,-6.13759,0.43035457,0.91981035,-1.7183639
running,-10.912468,-9.598808,-4.7216372,-2.0948095,1.4056009,-2.7679832
running,-34.311283,-1.9220347,17.371294,-1.2357804,0.39080104,-1.2099713
running,-3.65384,11.614761,5.4933224,-2.926808,-1.5561792,-0.2603813
running,-3.7537405,9.274581,1.6031911,0.2134974,-0.35002577,2.2530236
running,-9.372088,5.2941203,9.772287,-0.6392705,-1.9744692,2.6099217
running,-25.981867,-1.1138589,11.905489,2.8083003,-2.1529946,3.2139149
running,-0.4642076,-4.621737,-3.760919,1.9506454,-0.24144448,0.871552
running,0.98524475,-8.713464,-5.471787,-0.1385137,2.8113546,-3.277292
running,-8.618349,-8.411968,-0.76570326,-2.492483,0.6620252,-3.7038288
running,-36.90331,-0.7262217,12.991232,-2.2240076,0.28053987,-2.3420575
running,-5.81097,11.260025,4.0067816,-1.9126191,-0.73532903,0.9414961
running,-3.3092737,9.469596,4.112066,-0.45158213,-0.4025602,2.9894218
running,-23.333012,6.1920266,11.241481,1.9640845,-0.50915617,2.7020097
running,-19.134804,-1.3507484,8.405986,3.2232304,-1.50731,2.1421516
running,0.997807,-10.175478,-1.8891335,2.3994787,-0.43799037,1.0928379
running,2.9132617,-11.370693,-3.245864,0.26206118,0.74388117,-3.4300084
running,-26.00041,-2.2731814,6.86441,-3.5210273,0.4092797,-4.8650837
running,-20.784657,8.29771,4.488337,-3.0648637,-2.770274,0.6207918
running,-2.9120653,7.048059,4.221537,-3.879758,-2.1051943,4.7726903
running,-1.1784651,2.9479575,9.5048895,-1.9294178,-3.641215,4.414723
running,-10.321441,0.7543373,9.594023,0.77472985,0.30695978,1.83733
running,-5.986244,4.17727,3.970889,-1.1395692,-0.026725354,1.9624046
running,-2.6590242,0.71425754,4.210171,-1.2081387,-1.7366899,2.6575692
running,-2.6249263,4.0971107,8.559127,-0.100792766,0.06994407,2.495079
running,-4.9525447,9.303893,14.568701,1.5112807,-2.4382687,1.9427042
running,3.6041892,7.929216,6.867999,3.441004,-2.0480785,1.5282321
running,4.462614,-12.099308,-2.1822543,0.38255435,-0.19425514,2.5905268
running,16.161722,-8.155337,0.93679005,-0.8958339,-0.34529158,3.7308595
running,24.270998,5.877371,16.030716,-1.0592403,-0.8507826,1.7884607
running,7.4446692,9.486345,7.5469627,-0.43753225,-0.21700987,0.81581056
running,4.6498528,12.027523,3.8344984,1.3336716,0.06307184,-2.074193
running,11.868401,6.0281186,7.19103,2.0306687,1.3660474,-3.3017266
running,31.29812,0.22911277,21.573092,3.3742669,0.29779682,-4.203822
running,2.3425734,-17.484356,-0.20518455,3.6074648,-1.4318681,-2.2944098
running,-3.1549366,-18.619152,-3.5359936,1.7227927,1.667204,3.4142785
running,13.9573345,-11.532807,-1.2717853,-3.4984252,2.6575692,4.137543
running,36.26622,3.3242288,16.871195,-3.8253908,-0.35231653,3.396716
running,12.539587,11.027922,6.556334,-3.349527,1.8141171,0.022449298
running,2.2139592,13.784453,6.073582,-0.3895793,-0.3903429,-2.3452644
running,8.35454,6.495317,1.0163515,3.7505598,0.31322116,-2.6371052
running,39.729828,11.246266,9.9756775,-0.33490688,1.4362969,-3.4332154
running,14.159528,-7.62114,-1.0025927,2.6670377,0.6600399,-3.664886
running,-2.2642083,-15.160326,-2.818147,1.1485794,-0.59757894,-1.6708691
running,5.477171,-18.275183,-5.634499,-3.4171803,-0.5554292,2.7444649
running,30.573692,19.652252,12.34876,-6.593832,0.21838433,1.4268285
running,4.6229334,10.351949,12.282957,-2.34221,-1.8217529,-0.2996294
running,1.1419746,8.205587,1.14018,0.1788308,-0.57619864,-2.2391264
running,6.2321067,10.486546,-5.864808,-0.59864795,-0.95539325,-3.1928399
running,19.978275,12.026925,1.5888343,-1.3849843,0.24358252,-3.2316298
running,4.1222353,-4.3722854,-0.21894327,1.7802141,-0.83367836,-1.0025826
running,3.687938,-9.478569,-0.07178468,-0.28115073,0.17241672,2.3310618
running,7.7497544,-7.8053875,-5.3425746,-1.3623822,-0.005650504,2.8249464
running,27.788448,11.049457,9.7681,-6.2899265,1.7631098,2.517223
running,9.959526,9.671789,7.920841,-1.5528195,0.071776666,1.3077098
running,2.3186452,8.578269,1.1443675,-2.5806003,1.2539536,-0.54367006
